feat_list,hyper_param,fold,avg,std
3,4,11,435.19384589415046,281.5907691733483
3,4,13,418.35731862806705,302.0745255559421
3,4,15,415.2898211355948,304.4510176221996
3,4,17,400.3158321545997,329.2738965150095
3,4,19,404.4334708980461,321.9269794147056
3,4,21,399.28820344439833,332.71135982767527
3,5,3,468.48631153311413,192.02588336775844
3,5,5,466.6581637084133,186.8601678082012
3,5,7,427.19571328207616,271.483839710262
3,5,9,443.2120216851116,250.64800175512775
3,5,11,425.80533540206596,275.3484154807925
3,5,13,414.3497336885206,291.39138199909735
3,5,15,410.2215909160463,295.7681827862824
3,5,17,393.2473991266467,319.27398092861904
3,5,19,395.3961924393603,314.4090814745607
3,5,21,392.4649637669284,326.4711054549993
3,6,3,462.96433192902333,193.07732021260884
3,6,5,454.25702545896445,189.96021157912168
3,6,7,411.0370138947167,279.9014463518597
3,6,9,432.31212381181047,261.6651952318178
3,6,11,413.143945961855,277.56978310402087
3,6,13,407.17829780307227,297.9866029905946
3,6,15,400.3532677453303,304.6803585510761
3,6,17,385.6397815093991,325.7499668265413
3,6,19,387.23217510410024,321.1043428445243
3,6,21,375.0795102355119,336.71381038849427
3,7,3,451.87030523058075,188.44685744001038
3,7,5,447.5620079396255,193.69534547344497
3,7,7,409.2553319564378,275.51453906019384
3,7,9,425.6290807631348,255.63926445977688
3,7,11,403.7707592362425,279.03854279415145
3,7,13,398.68706035470336,292.61123138576835
3,7,15,392.8341548927316,298.94411056782235
3,7,17,378.6984406231894,319.16303514445184
3,7,19,378.64844704228295,317.0380547174697
3,7,21,369.314588707789,329.84054310240634
3,8,3,457.3602217528922,190.9823229684577
3,8,5,458.7567979325486,190.11568855259677
3,8,7,412.5515287443629,274.9723796320133
3,8,9,424.50126328238065,254.32950243322475
3,8,11,403.41969645152153,276.87925692686446
3,8,13,395.5278120641005,292.7372337216344
3,8,15,390.8242891983755,299.18813266549097
3,8,17,375.1478650562451,318.83708786899336
3,8,19,375.6004489179387,315.7292718599179
3,8,21,366.69220869382974,328.01244234489576
3,9,3,458.2743376410687,191.13428355886006
3,9,5,451.53276146449736,183.1151826495018
3,9,7,416.43919783996205,272.50643044865024
3,9,9,423.83175603784565,252.7801805458069
3,9,11,404.8752364651611,280.01925833400355
3,9,13,397.26324417657185,289.1254102231745
3,9,15,394.1268856699452,295.8342801590806
3,9,17,376.9124777629837,315.3345219005044
3,9,19,380.3498726909922,311.7130898975697
3,9,21,372.3673326374275,323.74826895714244
3,10,3,454.043566909917,198.36202032153287
3,10,5,447.78785874125936,187.78672302101438
3,10,7,412.0104680609499,278.1558604194521
3,10,9,422.7644361423202,255.95062540726533
3,10,11,398.880552230178,272.00934473489207
3,10,13,392.42769301016403,293.3582758804578
3,10,15,389.664571768268,300.0991000775932
3,10,17,374.1703870999337,317.32969845052804
3,10,19,376.85850506966415,315.34699788682764
3,10,21,368.5933031868491,325.35109655544323
3,11,3,451.12444501574777,201.6405070276835
3,11,5,443.9755471882028,193.82049707868666
3,11,7,409.2597405726695,268.018150776709
3,11,9,417.1978306489199,250.73255444011934
3,11,11,400.7229517113538,273.15776765507337
3,11,13,387.69159202567965,287.11761126715476
3,11,15,386.7163956221088,292.4962491310604
3,11,17,370.1349752775652,309.4694960037318
3,11,19,370.5679343636364,308.4420204966486
3,11,21,365.26168864183313,317.9175308907662
3,12,3,448.0550158520943,202.49153461877364
3,12,5,444.47327930145013,196.75974864299195
3,12,7,402.12408015559686,272.93841006745487
3,12,9,416.0552947476985,250.48773774965417
3,12,11,403.007388573623,277.0427184287899
3,12,13,390.154074381513,284.8218876845786
3,12,15,387.31939620612644,290.2715487020738
3,12,17,371.68747714286025,309.7005202947995
3,12,19,369.2155282957002,306.9948960498826
3,12,21,366.23084797353744,317.90219883102276
3,13,3,448.28431499806493,201.38220196273446
3,13,5,443.81288621069797,200.4882984869846
3,13,7,400.62706801768337,277.23742269975276
3,13,9,416.45834454184825,253.88855600814048
3,13,11,400.7293892870124,278.77658335572266
3,13,13,392.2623072662615,287.4451587322621
3,13,15,386.49279675656635,294.72999595876803
3,13,17,375.7984378548539,308.9957117096825
3,13,19,375.57080101034154,308.8636516495355
3,13,21,369.350919845152,317.8489805598021
3,14,3,445.4842172543813,200.49440919379464
3,14,5,444.90615750956005,202.63092857410925
3,14,7,399.47345626672666,279.3893766514619
3,14,9,417.9013200682304,255.43015062235634
3,14,11,400.44434587086374,281.9265080820875
3,14,13,393.50443596933405,290.14493141277705
3,14,15,387.6092718880199,297.34682315001436
3,14,17,376.465489458917,310.4641375957887
3,14,19,375.5905522299113,312.1480534121828
3,14,21,370.31167552018564,319.84297331544064
3,15,3,445.24179787171414,201.04936424693244
3,15,5,443.5790162348474,203.9373679462434
3,15,7,397.58015966702897,282.74311099869067
3,15,9,414.7815349142288,259.4604528209786
3,15,11,399.7066762975372,285.08175245175363
3,15,13,391.3198140865139,293.3761641911036
3,15,15,385.8484139224669,300.18420207489464
3,15,17,375.84946352719334,313.256921613197
3,15,19,373.47678644569953,315.14828517230615
3,15,21,368.8609247025147,322.92890141212195
3,16,3,445.921050589433,202.8749047116409
3,16,5,443.02283049998516,204.094636031753
3,16,7,397.8898597213577,285.18115701919317
3,16,9,413.5867829743995,261.8580654846709
3,16,11,398.0494923956928,286.0907228732977
3,16,13,389.85043543726766,295.95298351220436
3,16,15,384.2196385164373,303.182537100775
3,16,17,374.5072705182111,315.3651940794487
3,16,19,373.0941526349655,317.5595547681604
3,16,21,366.662025805913,325.60350619021744
3,17,3,447.8131924072181,205.02580491236856
3,17,5,442.2049123414237,205.6979416615196
3,17,7,396.8004458929095,286.17576874671397
3,17,9,411.06796567596933,264.3585949070597
3,17,11,396.09558241315904,286.27791772057486
3,17,13,387.9475727410671,298.1398167912959
3,17,15,382.2033883606552,305.4545015838418
3,17,17,373.9994084913426,316.17969378907753
3,17,19,371.1348754212381,319.6228549619507
3,17,21,365.9450250869032,326.1494548918087
3,18,3,448.14931445583267,205.3366394119486
3,18,5,443.8099895118688,202.10781952165084
3,18,7,399.8685180177189,285.0808755151497
3,18,9,411.9375391775749,263.1013518607931
3,18,11,395.40041558189347,287.83023780411463
3,18,13,386.6015406966086,298.06850988946906
3,18,15,380.6573176651301,305.88191153118095
3,18,17,371.8437341598872,316.8755089942401
3,18,19,371.14277707570176,319.2059027522378
3,18,21,364.4462491512774,326.5441243139089
3,19,3,449.9998279569347,206.42826988989148
3,19,5,443.4226955432482,203.71249432121104
3,19,7,398.84848704281194,286.14642953407565
3,19,9,413.8034114205235,262.96104003890736
3,19,11,394.91897557878093,288.317620838288
3,19,13,386.64599058022225,299.11897124016576
3,19,15,381.77587439974667,306.524910660585
3,19,17,370.5351596966755,318.26104049988817
3,19,19,370.26626891196327,320.91062915739633
3,19,21,365.43567338992,326.8984400229657
3,20,3,448.65354212729767,208.3791053790965
3,20,5,443.4239210444156,205.94890183544828
3,20,7,398.7623999310405,285.8868319314992
3,20,9,413.1965528479843,263.1360291283773
3,20,11,395.1722695263899,285.8508930194936
3,20,13,388.0527560160008,299.14916917938433
3,20,15,381.80885645474496,306.49728517220535
3,20,17,371.5015496693086,318.32705491322827
3,20,19,370.6803446097427,320.7636287695781
3,20,21,364.346564687246,327.5462784845662
